N_DISC,T,estimated_epo
2,0.40662821221238477,0.71549815
2,0.6336145023148482,2.643875
3,0.36629395016713867,0.3975546
3,0.5178805515457441,1.6482551
3,0.6761862105491544,2.9835289
4,0.34142648249882324,0.15549637
4,0.4718299419259463,1.2675228
4,0.5648427920634124,2.0618892
4,0.7023862125662841,3.235173
5,0.3233266468542205,0.0055816723
5,0.44360275742056543,1.00845
5,0.5176009457839448,1.700033
5,0.5954674282254533,2.2835324
5,0.7206090080338984,3.3975122
6,0.30966092381490096,-0.09090249
6,0.42309704566758133,0.8905842
6,0.48741786021292277,1.3396175
6,0.5483432428785654,1.9473345
6,0.6180592486122674,2.4475179
6,0.7341391396658711,3.5210319
7,0.29842662372641354,-0.20479006
7,0.40735053741923666,0.7832059
7,0.4655002810095829,1.1586238
7,0.5171844521713345,1.6976465
7,0.5712372709956508,2.0636036
7,0.6358178901634575,2.6172607
7,0.7453201895466256,3.6317446
8,0.2891877355171634,-0.30341092
8,0.39366522948048305,0.61354303
8,0.4488348758616569,1.1087563
8,0.4948250079902357,1.4391888
8,0.5407698749418715,1.8607394
8,0.5889157091849535,2.2561316
8,0.6498638705669977,2.783358
8,0.7549085545655704,3.6697545
9,0.28140086866309727,-0.38308573
9,0.3823458063017602,0.5614977
9,0.4355175768045947,1.0244944
9,0.47775504244873873,1.2665112
9,0.5167378509828041,1.6403326
9,0.5591487612056893,2.0248299
9,0.6041602275693443,2.332969
9,0.6607890479433582,2.8827615
9,0.763217324091776,3.7495377
10,0.2740251843456763,-0.44727504
10,0.37262810936276475,0.47023788
10,0.4242620851836251,0.9752805
10,0.46294342965750573,1.0412492
10,0.4992822525123519,1.5408458
10,0.5359196390555375,1.8673577
10,0.5735877978160717,2.1285725
10,0.6173470586348349,2.4015894
10,0.6700556234101432,2.9994097
10,0.7711623926576539,3.8100853
11,0.26782697842712944,-0.49505013
11,0.36450434532691894,0.40797657
11,0.41435078818998106,0.7600301
11,0.45080179359554945,1.1094081
11,0.4851440468220486,1.3747127
11,0.5164267352141148,1.6653935
11,0.5519430736599819,1.9471948
11,0.586088282998534,2.1925964
11,0.6286783270449933,2.5757315
11,0.6777977453756032,3.0400538
11,0.7777543921573817,3.888063
12,0.2623362661454459,-0.54192406
12,0.35698558148435594,0.3608898
12,0.405340317441173,0.6550142
12,0.4407474461800591,1.138837
12,0.4725065792647225,1.1724036
12,0.5022398520536486,1.504415
12,0.5326048727783274,1.8742001
12,0.5641764224372386,2.0154738
12,0.5977430907373891,2.2738423
12,0.6384977929803678,2.6391573
12,0.6850579264687682,3.1220787
12,0.783220352862974,3.9431267
13,0.25720087632300226,-0.62822884
13,0.35010784713373494,0.30071086
13,0.3971158811841104,0.68571466
13,0.4325087108170352,1.0717058
13,0.4617721086907942,0.99340224
13,0.49013662608514075,1.4610591
13,0.516267991136033,1.6970075
13,0.5467865697351665,1.8762952
13,0.5746612798448151,2.1762018
13,0.6079470986370686,2.3115914
13,0.6470120724400583,2.6979113
13,0.6915848232070636,3.2037296
13,0.7884510233099289,3.9858134
14,0.2526213024382368,-0.6656618
14,0.3442319450145903,0.26374233
14,0.3895457337129163,0.60702294
14,0.42515534112555703,0.96585697
14,0.45183715710840444,1.0069344
14,0.4790678585897741,1.3089089
14,0.5042542939650186,1.5020574
14,0.5301146103776504,1.8864928
14,0.5580106975286024,1.9285836
14,0.58455698934627,2.1848605
14,0.6169887683118327,2.4193804
14,0.6546470120150824,2.7968478
14,0.6972166927131498,3.217542
14,0.7934236863801013,4.048034
15,0.24866013446039648,-0.7207162
15,0.33904254447184184,0.19113764
15,0.38283866397924904,0.5615038
15,0.41767567530725197,0.7641255
15,0.443750868636252,1.1873027
15,0.4695766687852097,1.0587682
15,0.49386522135707295,1.5465748
15,0.5162377424276886,1.6820061
15,0.5427101232163679,1.8930312
15,0.5670253538906371,2.0726085
15,0.5939274451329514,2.2048783
15,0.6252257389555524,2.50067
15,0.6611480512190696,2.8989108
15,0.7022629139158806,3.2027955
15,0.7978354093329179,4.08147
16,0.24452445722755792,-0.8073548
16,0.33385101380676896,0.17833035
16,0.37687124133799565,0.548312
16,0.41045921762297044,0.68162537
16,0.4368199040698286,1.1963876
16,0.4608498476534852,1.0164405
16,0.4838881490667264,1.3869189
16,0.5057618669137448,1.4594904
16,0.5282151888568348,1.910319
16,0.5533245610269079,1.849948
16,0.575404492220277,2.2659962
16,0.6024269261496298,2.2358365
16,0.6329256300060785,2.5969644
16,0.6668021111279167,2.932223
16,0.7072203395958402,3.2503865
16,0.8025967695353005,4.097301
17,0.2411381188739022,-0.85918576
17,0.3293568181152726,0.13873115
17,0.37150854786347304,0.50881267
17,0.403901249415801,0.67884237
17,0.4311181692055039,1.0718386
17,0.45256978529886277,0.93818665
17,0.47526954727201454,1.2313855
17,0.49677387625283964,1.545258
17,0.5162705617274413,1.7133888
17,0.5394181078264355,1.8853374
17,0.5616427245489939,1.9678924
17,0.5836183722553906,2.1843157
17,0.61014845167549,2.32412
17,0.6396070821027015,2.6921456
17,0.6715548487456602,3.0379417
17,0.7116229228626344,3.3114939
17,0.8065421424728577,4.097704
18,0.2381069825075766,-0.9238402
18,0.3250847898290281,0.13045195
18,0.36643562920996575,0.5014258
18,0.3982559833935546,0.6382572
18,0.42539620207737194,0.89440715
18,0.44563895153181754,1.1607751
18,0.46768020907397734,1.0185235
18,0.4878298758235001,1.543658
18,0.5067434957412907,1.4482684
18,0.5267322062243175,1.8273089
18,0.5494461794207935,1.9674543
18,0.5688513429905853,2.092824
18,0.5912972161617814,2.1695876
18,0.6170232389769068,2.4356923
18,0.6458572906981138,2.689469
18,0.6757208051886026,3.0737793
18,0.7160062374940191,3.3192472
18,0.8100068831306243,4.164333
19,0.23493970441564574,-0.9121915
19,0.32078080086246646,0.04833116
19,0.361561304447584,0.45653337
19,0.39276923080189935,0.59986633
19,0.41972050731323335,0.7854545
19,0.4397798112929554,1.2684112
19,0.46031738903552283,0.95243675
19,0.4796473108050165,1.3270943
19,0.498786154103134,1.4472215
19,0.516335681274168,1.7008346
19,0.5369311031569948,1.941685
19,0.5573883450374081,1.8995394
19,0.5759103831560298,2.2600062
19,0.5986376424896367,2.113312
19,0.6232670160510303,2.4946802
19,0.6517017199262531,2.7348282
19,0.6796794687239023,3.197722
19,0.7205942466084476,3.3143256
19,0.8134899110428253,4.194839
20,0.23160626737722548,-0.95464593
20,0.3164441013141272,0.024855476
20,0.3572969566577211,0.3700137
20,0.3879592620678083,0.58673143
20,0.41382582507723414,0.7243935
20,0.4346983452900162,1.1987551
20,0.4532264777577767,0.9048507
20,0.47266038155723455,1.1845245
20,0.4910728940343498,1.5869422
20,0.507491610990354,1.4821012
20,0.5256145739320991,1.8005421
20,0.5462247041789763,1.9838004
20,0.5641863968013826,2.0265322
20,0.5829891988307608,2.2097454
20,0.6051990865738436,2.2929888
20,0.629495030695826,2.5166442
20,0.6567486255855277,2.7848024
20,0.6833626212347588,3.2068698
20,0.7251090859106647,3.3926158
20,0.8172156994046429,4.220822
21,0.22932582064103302,-0.9830697
21,0.31308578745184523,-0.0254311
21,0.35359563996094534,0.3861789
21,0.38342289094624377,0.56689954
21,0.40813472625518077,0.71626866
21,0.4302529173725662,1.081845
21,0.4470083860402688,1.0703464
21,0.46622176685257855,1.0658944
21,0.4832706901359012,1.354728
21,0.500416318922603,1.528532
21,0.5163921547319096,1.6847855
21,0.5347532228325378,1.9157387
21,0.5539898490722402,1.8657017
21,0.5701355256073205,2.1362107
21,0.5895864383073918,2.1701093
21,0.6114686298901627,2.4063358
21,0.635081382240646,2.6673462
21,0.6611599663624402,2.792255
21,0.686695847195986,3.2163231
21,0.7285967951612822,3.4146335
21,0.8198830540249421,4.242745
22,0.22628551098967092,-1.0134611
22,0.3093684458645879,-0.011569519
22,0.34996758073265943,0.2671071
22,0.3790411099211785,0.6008747
22,0.40316384617345297,0.7303579
22,0.42553773020650926,0.8129418
22,0.44188448263172797,1.2913228
22,0.4598181857923024,0.89902735
22,0.47655635523617323,1.225323
22,0.49373173840792395,1.5294005
22,0.5081398535842208,1.5250647
22,0.5247136168440087,1.8281295
22,0.5434870932045225,1.9609255
22,0.5603990541154414,1.9432008
22,0.5763264443672586,2.2536016
22,0.5957428486778176,2.1110446
22,0.6170155775004974,2.4411094
22,0.6403410765894891,2.6681805
22,0.6651794920061528,2.8788502
22,0.6904159987450539,3.181495
22,0.7321325115581291,3.493838
22,0.8233762727566344,4.2802362
23,0.22367801502403584,-1.0295948
23,0.3062072552532825,-0.06935913
23,0.34648826029990815,0.24755627
23,0.37466532401497343,0.5405581
23,0.3985626543435687,0.67142993
23,0.4208416553230902,0.7763582
23,0.4372766234605793,1.2839702
23,0.4538288131839554,0.8704197
23,0.4708664430452961,1.158513
23,0.4863334160685312,1.5085263
23,0.501904107289299,1.4980923
23,0.5164505631577619,1.7505536
23,0.5327921099492552,1.9432755
23,0.5508340839243772,1.8379283
23,0.5659084583100386,2.0713346
23,0.5824332698072783,2.2386968
23,0.6017228382377793,2.1633794
23,0.622046934404864,2.5152903
23,0.6453821160592613,2.670508
23,0.6689902371501479,2.9584703
23,0.6942863743146606,3.131768
23,0.7348866460724368,3.5539236
23,0.8263628253330983,4.2928624
