N_DISC,T,estimated_epo
2,0.34834182262420654,0.4035887
2,0.6826078295707703,0.5658914
3,0.2920587956905365,0.42315534
3,0.5085564851760864,0.4821295
3,0.7458091974258423,0.5600121
4,0.26049181818962097,0.43567005
4,0.4361918568611145,0.46300328
4,0.5814675092697144,0.5055607
4,0.7837480306625366,0.56058383
5,0.23922111093997955,0.42980817
5,0.3917725086212158,0.46211585
5,0.5082050561904907,0.4863377
5,0.6282829642295837,0.51445925
5,0.8098924160003662,0.5595189
6,0.22328437864780426,0.4285346
6,0.3608332574367523,0.45732728
6,0.460907906293869,0.4735381
6,0.5562050938606262,0.49844152
6,0.6623777747154236,0.52173644
6,0.8292404413223267,0.5676895
7,0.21061092615127563,0.4323366
7,0.3383338749408722,0.46022066
7,0.4264410138130188,0.46512774
7,0.5080791115760803,0.4873391
7,0.5915462374687195,0.50535077
7,0.6889492273330688,0.52761686
7,0.8443599939346313,0.5735232
8,0.20023739337921143,0.42358762
8,0.3207462430000305,0.46460298
8,0.39960917830467224,0.46372643
8,0.4727745056152344,0.47649118
8,0.5439431667327881,0.49718496
8,0.6189919114112854,0.5076109
8,0.7111313939094543,0.5290483
8,0.8563647866249084,0.58342516
9,0.19155088067054749,0.4244488
9,0.30643993616104126,0.45159924
9,0.3782372772693634,0.4632129
9,0.4452504813671112,0.4674555
9,0.5080704092979431,0.4905585
9,0.5723483562469482,0.50102973
9,0.6415179371833801,0.5122497
9,0.7297897934913635,0.53018445
9,0.8660570979118347,0.59629893
10,0.18416278064250946,0.42051065
10,0.29427945613861084,0.44907713
10,0.3610612750053406,0.46758816
10,0.4224837124347687,0.4675188
10,0.47972196340560913,0.47885036
10,0.5366881489753723,0.49521148
10,0.5957517623901367,0.5040672
10,0.6608142256736755,0.5162238
10,0.745578944683075,0.53027475
10,0.8742060661315918,0.6017617
11,0.17770524322986603,0.41850972
11,0.28391125798225403,0.4490675
11,0.34694039821624756,0.46114612
11,0.40305018424987793,0.46416813
11,0.4568231999874115,0.46862444
11,0.5079917311668396,0.49337307
11,0.5604164600372314,0.49647245
11,0.6152958869934082,0.5079006
11,0.6776639223098755,0.51979995
11,0.75919109582901,0.5344473
11,0.8812190294265747,0.6046162
12,0.17193005979061127,0.41814643
12,0.27463868260383606,0.44519204
12,0.3349067270755768,0.46923092
12,0.38675975799560547,0.4579323
12,0.43747079372406006,0.46873245
12,0.484345018863678,0.48525894
12,0.5319290161132812,0.49738315
12,0.580481231212616,0.5002119
12,0.6319923400878906,0.50814486
12,0.6927632093429565,0.5263944
12,0.7710899114608765,0.535287
12,0.887391209602356,0.6088551
13,0.16679751873016357,0.41415775
13,0.26647675037384033,0.44318116
13,0.3245104253292084,0.45762083
13,0.3730570673942566,0.46693876
13,0.4202551543712616,0.46947882
13,0.4646669924259186,0.47076055
13,0.5079611539840698,0.49533895
13,0.5522423982620239,0.4988856
13,0.5980880856513977,0.499457
13,0.646647036075592,0.5117639
13,0.7060081958770752,0.52810377
13,0.7816474437713623,0.5391945
13,0.8928035497665405,0.6109696
14,0.16222719848155975,0.40417588
14,0.25903981924057007,0.4465515
14,0.31546759605407715,0.45986652
14,0.36122146248817444,0.4684859
14,0.40508076548576355,0.46600416
14,0.44778135418891907,0.46941754
14,0.48768627643585205,0.4871075
14,0.528471827507019,0.4909005
14,0.5698228478431702,0.503269
14,0.6132898926734924,0.50544745
14,0.660167932510376,0.5184354
14,0.717703640460968,0.52684724
14,0.7910321354866028,0.54340357
14,0.8976380825042725,0.6133588
15,0.15797719359397888,0.40740314
15,0.2523731589317322,0.43812162
15,0.3073129653930664,0.45710054
15,0.3508773446083069,0.47307733
