N_DISC,T,estimated_epo
18,0.6470588235294118,5.8680325
18,0.7058823529411764,5.3694777
18,0.7647058823529411,5.5237236
18,0.8235294117647058,6.3386183
18,0.8823529411764706,4.986037
18,0.9411764705882353,5.525198
18,1.0,11.641919
19,0.0,-1.4705414
19,0.05555555555555555,4.7236795
19,0.1111111111111111,4.536718
19,0.16666666666666666,3.6318712
19,0.2222222222222222,4.3385825
19,0.2777777777777778,4.342788
19,0.3333333333333333,4.106785
19,0.38888888888888884,4.6580787
19,0.4444444444444444,4.6699376
19,0.5,4.924164
19,0.5555555555555556,5.2571154
19,0.611111111111111,5.049505
19,0.6666666666666666,5.5314045
19,0.7222222222222222,5.640033
19,0.7777777777777777,5.905641
19,0.8333333333333333,5.8605294
19,0.8888888888888888,5.377801
19,0.9444444444444444,5.4367733
19,1.0,11.64184
20,0.0,-1.4614744
20,0.05263157894736842,4.7863784
20,0.10526315789473684,3.9503245
20,0.15789473684210525,3.930934
20,0.21052631578947367,3.7880702
20,0.2631578947368421,4.4517465
20,0.3157894736842105,3.861574
20,0.3684210526315789,4.8203144
20,0.42105263157894735,4.5970526
20,0.47368421052631576,4.6801205
20,0.5263157894736842,5.235798
20,0.5789473684210527,4.842268
20,0.631578947368421,5.4784374
20,0.6842105263157894,5.528202
20,0.7368421052631579,5.613912
20,0.7894736842105263,6.1560655
20,0.8421052631578947,5.804191
20,0.894736842105263,5.0999465
20,0.9473684210526315,5.653764
20,1.0,11.641029
21,0.0,-1.45906
21,0.05,4.777486
21,0.1,3.0316389
21,0.15000000000000002,3.7886848
21,0.2,4.2009726
21,0.25,4.4430723
21,0.30000000000000004,4.3110595
21,0.35000000000000003,4.427768
21,0.4,4.420533
21,0.45,4.715131
21,0.5,4.949946
21,0.55,5.140607
21,0.6000000000000001,5.052169
21,0.65,5.8148327
21,0.7000000000000001,5.2630816
21,0.75,5.3246455
21,0.8,6.5937133
21,0.8500000000000001,5.4812107
21,0.9,4.947212
21,0.9500000000000001,5.896103
21,1.0,11.639765
22,0.0,-1.4547505
22,0.047619047619047616,2.972443
22,0.09523809523809523,4.4872265
22,0.14285714285714285,3.4548252
22,0.19047619047619047,4.1246395
22,0.23809523809523808,4.3709455
22,0.2857142857142857,4.122473
22,0.3333333333333333,4.005069
22,0.38095238095238093,4.8036847
22,0.42857142857142855,4.6413565
22,0.47619047619047616,4.7286053
22,0.5238095238095237,5.210251
22,0.5714285714285714,4.974879
22,0.6190476190476191,5.224116
22,0.6666666666666666,5.607615
22,0.7142857142857142,5.552668
22,0.7619047619047619,5.551603
22,0.8095238095238095,6.602103
22,0.8571428571428571,3.9247825
22,0.9047619047619047,5.6059127
22,0.9523809523809523,5.305575
22,1.0,11.638883
23,0.0,-1.4591602
23,0.045454545454545456,4.285545
23,0.09090909090909091,4.4377604
23,0.13636363636363635,3.76443
23,0.18181818181818182,3.611965
23,0.2272727272727273,4.4253335
23,0.2727272727272727,4.236379
23,0.3181818181818182,3.6689432
23,0.36363636363636365,4.7739415
23,0.4090909090909091,4.5754237
23,0.4545454545454546,4.5830297
23,0.5,5.0127068
23,0.5454545454545454,5.202135
23,0.5909090909090909,4.839324
23,0.6363636363636364,5.633443
23,0.6818181818181819,5.5375276
23,0.7272727272727273,5.581686
23,0.7727272727272727,5.7199078
23,0.8181818181818182,6.6365933
23,0.8636363636363636,3.93573
23,0.9090909090909092,5.5203185
23,0.9545454545454546,5.549235
23,1.0,11.638976
