N_DISC,T,estimated_epo
24,0.17719946801662445,3.8825486
24,0.2667955458164215,4.4025483
24,0.3141082525253296,3.8073468
24,0.34629279375076294,4.5281215
24,0.3707171380519867,4.7877336
24,0.39525720477104187,4.524493
24,0.4171016812324524,4.647222
24,0.43480098247528076,4.505276
24,0.4494645595550537,4.7895284
24,0.46829748153686523,4.8061833
24,0.48396849632263184,4.991294
24,0.5004532933235168,4.77876
24,0.5163986682891846,5.367209
24,0.5349926352500916,5.519469
24,0.5556281208992004,4.871822
24,0.5740935206413269,5.390948
24,0.5891659259796143,4.6644864
24,0.6076911091804504,4.7761016
24,0.6293210387229919,5.7737565
24,0.6539855599403381,5.814538
24,0.6792089939117432,5.3575883
24,0.7138959169387817,5.5701203
24,0.7645641565322876,5.4415216
24,0.84911048412323,6.0641365
25,0.17436912655830383,3.918459
25,0.2630611062049866,4.2611346
25,0.3102143406867981,4.110787
25,0.34211593866348267,4.0903053
25,0.36665061116218567,4.9837337
25,0.3895011842250824,4.6955533
25,0.4114437997341156,4.480273
25,0.43046799302101135,4.6915584
25,0.44393959641456604,4.6371956
25,0.46072617173194885,4.6276875
25,0.4784480929374695,5.147853
25,0.49215468764305115,4.6317544
25,0.5088240504264832,5.0798464
25,0.5245949625968933,5.2069454
25,0.5430837869644165,5.282205
25,0.5634704828262329,4.8778577
25,0.5794747471809387,5.3349056
25,0.5938970446586609,4.5496254
25,0.6134170889854431,5.1613
25,0.6346393823623657,5.787028
25,0.6585308909416199,5.5786653
25,0.6831457018852234,5.266995
25,0.7183482050895691,5.5724587
25,0.768325686454773,5.5948253
25,0.8518322110176086,5.9980884
26,0.17213726043701172,4.041796
26,0.25996628403663635,4.0854864
26,0.3066236972808838,4.3235784
26,0.3385152816772461,3.661023
26,0.36269739270210266,5.3278117
26,0.384389191865921,4.4232087
26,0.40668541193008423,4.515414
26,0.42595216631889343,4.649338
26,0.4393417537212372,4.7525387
26,0.453935831785202,4.565224
26,0.4721938669681549,4.672467
26,0.4854424297809601,5.120434
26,0.5011303424835205,4.757726
26,0.5157700181007385,5.3549805
26,0.5328904390335083,5.4378834
26,0.5513600707054138,5.1321735
26,0.5697593092918396,4.896705
26,0.5842506885528564,5.3193665
26,0.5987266302108765,4.534351
26,0.6183438897132874,5.4126153
26,0.6394304037094116,5.7960134
26,0.6626831889152527,5.861631
26,0.6868951916694641,5.030388
26,0.7223265171051025,5.510071
26,0.7714719176292419,5.6497154
26,0.8539347648620605,6.072483
27,0.17060215771198273,4.0086646
27,0.2575107216835022,4.104104
27,0.303279846906662,4.2978106
27,0.3352438509464264,3.9557734
27,0.3591383993625641,4.7500563
27,0.3796761631965637,4.7182903
27,0.401994526386261,4.5571117
27,0.42081937193870544,4.620221
27,0.43550074100494385,4.478013
27,0.44857221841812134,4.876183
27,0.464917927980423,4.843255
27,0.4803992509841919,5.0053797
27,0.49340295791625977,4.5842137
27,0.5088976621627808,5.030418
27,0.5232463479042053,5.342774
27,0.5401818752288818,5.3259916
27,0.5590784549713135,4.966447
27,0.57498699426651,5.3587904
27,0.5883581042289734,4.683163
27,0.6040505170822144,4.7950387
27,0.6228562593460083,5.494401
27,0.6440000534057617,5.617919
27,0.6666060090065002,5.994727
27,0.6906587481498718,4.994453
27,0.7259113192558289,5.4544773
27,0.7737510204315186,5.7546854
27,0.8553878664970398,5.9169006
28,0.16824373602867126,3.9104624
28,0.25420841574668884,4.204093
28,0.2994901239871979,4.3630385
28,0.33180904388427734,3.7557223
28,0.355618953704834,4.7672796
28,0.37546306848526,4.6904697
28,0.39715316891670227,4.553293
28,0.4154694676399231,4.5578456
28,0.4318457543849945,4.7586036
28,0.4435564875602722,4.76759
28,0.4582594633102417,4.706124
28,0.47532105445861816,4.688265
28,0.4868125915527344,5.182958
28,0.5018296837806702,4.600268
28,0.5151751637458801,5.3719735
28,0.5309994220733643,5.452832
28,0.5476443767547607,5.2087274
28,0.5657193064689636,4.75247
28,0.5798096060752869,5.4709406
28,0.5922775268554688,4.477862
28,0.6093342304229736,4.8169703
28,0.6274340748786926,5.852963
28,0.6486755013465881,5.5090365
28,0.6703017950057983,5.874305
28,0.6943912506103516,5.0065956
28,0.7300631999969482,5.5621805
28,0.7767171263694763,5.9018927
28,0.8576159477233887,5.867938
29,0.16586008667945862,3.832865
29,0.2510435879230499,4.3349957
29,0.29606714844703674,4.1951647
29,0.3283843994140625,3.6865942
29,0.35227417945861816,4.7596917
29,0.3717948794364929,4.918159
29,0.39227330684661865,4.5444136
29,0.4107358455657959,4.542562
29,0.4279971420764923,4.5797505
29,0.43958383798599243,4.7611947
29,0.4526616632938385,4.458572
29,0.46892452239990234,4.7079434
29,0.48191672563552856,5.5284066
29,0.49457848072052,4.4323235
29,0.5089729428291321,4.933681
29,0.5219586491584778,5.3728895
29,0.5377597808837891,5.4304085
29,0.5551322102546692,4.958999
29,0.5709249377250671,5.1093674
29,0.5840434432029724,5.2807326
29,0.5966740846633911,4.494786
29,0.6140282154083252,5.290721
29,0.6320415735244751,5.730812
29,0.6527075171470642,5.6407175
29,0.6735429167747498,5.6587486
29,0.6980907917022705,5.184685
29,0.7341374754905701,5.4351897
29,0.7793149948120117,6.0094066
29,0.8599534034729004,5.7738547
30,0.16419868171215057,3.8206096
30,0.24858509004116058,4.4885163
30,0.2931712567806244,4.064408
30,0.3251759707927704,3.658571
30,0.34919047355651855,4.8519187
30,0.3685533106327057,4.8260055
30,0.3872997462749481,4.67731
30,0.40670931339263916,4.454246
30,0.4236864149570465,4.77243
30,0.4360369145870209,4.393381
30,0.44768810272216797,4.7642484
30,0.46212688088417053,4.767251
30,0.4775172173976898,4.966102
30,0.48804405331611633,4.9486156
30,0.5022499561309814,4.662954
30,0.5148026943206787,5.21175
30,0.5293329358100891,5.631345
30,0.5445579886436462,5.2501006
30,0.56206876039505,4.7732363
30,0.5756912231445312,5.588644
30,0.5877997279167175,4.6162624
30,0.6010943055152893,4.636115
30,0.6184375286102295,5.680487
30,0.6365306377410889,5.7621245
30,0.6564182043075562,5.512528
30,0.6764897704124451,5.286963
30,0.7015259861946106,5.403702
30,0.7377408742904663,5.159676
30,0.7813511490821838,6.200714
30,0.8615304827690125,5.6653757
