N_DISC,T,estimated_epo
16,0.8666666666666667,0.22940108
16,0.9333333333333333,0.041653566
16,1.0,-2.1683996
17,0.0,1.5490603
17,0.0625,-0.057375677
17,0.125,-0.6245738
17,0.1875,-0.48872536
17,0.25,-0.7607649
17,0.3125,-0.8742526
17,0.375,-0.8354871
17,0.4375,-1.0195647
17,0.5,-1.0639448
17,0.5625,-1.0781177
17,0.625,-0.9478089
17,0.6875,-0.96361566
17,0.75,-0.8863514
17,0.8125,-0.25883794
17,0.875,-0.64383537
17,0.9375,1.1583513
17,1.0,-2.1683993
18,0.0,1.546916
18,0.058823529411764705,0.08938087
18,0.11764705882352941,-0.6885773
18,0.1764705882352941,-0.5129008
18,0.23529411764705882,-0.6450734
18,0.29411764705882354,-0.9149878
18,0.3529411764705882,-0.79947966
18,0.4117647058823529,-0.77268
18,0.47058823529411764,-1.2697649
18,0.5294117647058824,-0.8211219
18,0.5882352941176471,-1.0854799
18,0.6470588235294118,-1.1041443
18,0.7058823529411764,-0.8199395
18,0.7647058823529411,-0.8126338
18,0.8235294117647058,-0.19528449
18,0.8823529411764706,-0.9603019
18,0.9411764705882353,2.5921834
18,1.0,-2.1683993
19,0.0,1.5488795
19,0.05555555555555555,0.04865925
19,0.1111111111111111,-0.4925178
19,0.16666666666666666,-0.37769797
19,0.2222222222222222,-0.5089423
19,0.2777777777777778,-1.0012593
19,0.3333333333333333,-0.8165333
19,0.38888888888888884,-0.84530425
19,0.4444444444444444,-1.0426435
19,0.5,-1.0006309
19,0.5555555555555556,-1.0749311
19,0.611111111111111,-0.8148131
19,0.6666666666666666,-1.1674232
19,0.7222222222222222,-1.0866685
19,0.7777777777777777,-0.4210569
19,0.8333333333333333,0.3829311
19,0.8888888888888888,-1.1728969
19,0.9444444444444444,2.588551
19,1.0,-2.1683993
20,0.0,1.5348392
20,0.05263157894736842,0.027788663
20,0.10526315789473684,-0.6747176
20,0.15789473684210525,-0.36070317
20,0.21052631578947367,-0.48236662
20,0.2631578947368421,-0.910357
20,0.3157894736842105,-0.8573406
20,0.3684210526315789,-0.82723254
20,0.42105263157894735,-0.6760628
20,0.47368421052631576,-1.3179789
20,0.5263157894736842,-0.9250196
20,0.5789473684210527,-0.9965991
20,0.631578947368421,-0.9661073
20,0.6842105263157894,-1.1077623
20,0.7368421052631579,-0.83988297
20,0.7894736842105263,-0.54769695
20,0.8421052631578947,0.47781312
20,0.894736842105263,-1.0956357
20,0.9473684210526315,2.855816
20,1.0,-2.1683993
21,0.0,1.5329294
21,0.05,0.041089274
21,0.1,-0.6403562
21,0.15000000000000002,-0.48442394
21,0.2,-0.5774866
21,0.25,-0.749121
21,0.30000000000000004,-0.9008342
21,0.35000000000000003,-0.79825115
21,0.4,-0.70953166
21,0.45,-1.12436
21,0.5,-0.95619595
21,0.55,-0.9439522
21,0.6000000000000001,-0.97064734
21,0.65,-1.2280737
21,0.7000000000000001,-0.896938
21,0.75,-0.90738165
21,0.8,-0.49030584
21,0.8500000000000001,0.62899876
21,0.9,-1.054656
21,0.9500000000000001,2.866284
21,1.0,-2.1683993
22,0.0,1.5397356
22,0.047619047619047616,0.04945278
22,0.09523809523809523,-0.7993392
22,0.14285714285714285,-0.46886843
22,0.19047619047619047,-0.582943
22,0.23809523809523808,-0.6279912
22,0.2857142857142857,-0.8259271
22,0.3333333333333333,-0.8970334
22,0.38095238095238093,-0.7589166
22,0.42857142857142855,-0.7485316
22,0.47619047619047616,-1.2449825
22,0.5238095238095237,-0.90733707
22,0.5714285714285714,-1.0813767
22,0.6190476190476191,-0.77973974
22,0.6666666666666666,-1.0803092
22,0.7142857142857142,-1.0076287
22,0.7619047619047619,-0.8318112
22,0.8095238095238095,-0.8025886
22,0.8571428571428571,0.21800171
22,0.9047619047619047,-0.77043927
22,0.9523809523809523,2.864215
22,1.0,-2.1683993
23,0.0,1.6987141
23,0.045454545454545456,0.23513417
23,0.09090909090909091,-0.61716413
23,0.13636363636363635,-0.62430125
23,0.18181818181818182,-0.41922998
23,0.2272727272727273,-0.41942072
23,0.2727272727272727,-1.0378426
23,0.3181818181818182,-0.8338826
23,0.36363636363636365,-0.7670561
