N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
18,12,0.5912972161617814,2.07765793800354,2.1294074058532715,1.8991399485065636
18,13,0.6170232389769068,2.497953176498413,2.4754748344421387,1.9817672910831747
18,14,0.6458572906981138,2.6958844661712646,2.6949424743652344,2.0743770616085717
18,15,0.6757208051886026,3.114271640777588,3.070554256439209,2.1702932807645476
18,16,0.7160062374940191,3.3285303115844727,3.301851511001587,2.299682819126826
18,17,0.8100068831306243,4.16493034362793,,2.601595928870002
19,0,0.23493970441564574,,-0.8953884840011597,0.7545839316517247
19,1,0.32078080086246646,0.044627703726291656,0.03339270129799843,1.030290041929027
19,2,0.361561304447584,0.49628615379333496,0.47992298007011414,1.1612696598975343
19,3,0.39276923080189935,0.5927025675773621,0.589635968208313,1.2615038873377578
19,4,0.41972050731323335,0.8077178597450256,0.8277732729911804,1.348066523668379
19,5,0.4397798112929554,1.2716038227081299,1.2498635053634644,1.4124933880030552
19,6,0.46031738903552283,1.0063611268997192,0.9171790480613708,1.478456381351222
19,7,0.4796473108050165,1.3378857374191284,1.3145185708999634,1.5405406016562742
19,8,0.498786154103134,1.4198215007781982,1.4940813779830933,1.6020111123946796
19,9,0.516335681274168,1.7015042304992676,1.7109545469284058,1.6583770265524642
19,10,0.5369311031569948,1.9594430923461914,1.8846912384033203,1.724525804840169
19,11,0.5573883450374081,1.895019769668579,1.8970842361450195,1.7902307738970917
19,12,0.5759103831560298,2.2162439823150635,2.2426812648773193,1.849720217712115
19,13,0.5986376424896367,2.123224973678589,2.0673909187316895,1.9227160731648016
19,14,0.6232670160510303,2.489197015762329,2.5026981830596924,2.001821176247743
19,15,0.6517017199262531,2.7148749828338623,2.7339234352111816,2.093148313561062
19,16,0.6796794687239023,3.2302138805389404,3.1977434158325195,2.1830077936306576
19,17,0.7205942466084476,3.3214168548583984,3.318359851837158,2.3144186764168078
19,18,0.8134899110428253,4.199759006500244,,2.6127827859513895
20,0,0.23160626737722548,,-0.9544328451156616,0.7438775334606612
20,1,0.3164441013141272,0.030522983521223068,0.021910250186920166,1.0163613456121683
20,2,0.3572969566577211,0.3812117874622345,0.3730085492134094,1.1475733443717757
20,3,0.3879592620678083,0.5889289379119873,0.588997483253479,1.2460551358058707
20,4,0.41382582507723414,0.7451087832450867,0.756895124912262,1.329133868123667
20,5,0.4346983452900162,1.228811502456665,1.1723754405975342,1.396172636240004
20,6,0.4532264777577767,0.9484457969665527,0.8639995455741882,1.45568165400463
20,7,0.47266038155723455,1.1675631999969482,1.2181036472320557,1.5180998458245722
20,8,0.4910728940343498,1.5579323768615723,1.5733058452606201,1.577237513044872
20,9,0.507491610990354,1.472579002380371,1.5144542455673218,1.629971468866234
20,10,0.5256145739320991,1.78607177734375,1.7983120679855347,1.6881791552331442
20,11,0.5462247041789763,1.993912935256958,1.8939476013183594,1.7543751741318
20,12,0.5641863968013826,2.0388824939727783,2.05989933013916,1.8120648893370115
20,13,0.5829891988307608,2.107182264328003,2.231503486633301,1.872456096164683
20,14,0.6051990865738436,2.3259494304656982,2.2638988494873047,1.9437902474372541
20,15,0.629495030695826,2.5679855346679688,2.571582317352295,2.0218244353339134
20,16,0.6567486255855277,2.762615919113159,2.7380449771881104,2.109358063737274
20,17,0.6833626212347588,3.264261484146118,3.250523567199707,2.194837414806983
20,18,0.7251090859106647,3.349222421646118,3.3888611793518066,2.3289195254747237
20,19,0.8172156994046429,4.273416042327881,,2.624749345786626
