N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
27,7,0.3781331181526184,0.5545633435249329,0.5250244140625,0.3550334660193573
27,8,0.40095409750938416,0.5302648544311523,0.5039957761764526,0.3772281002055099
27,9,0.4239332377910614,0.535530686378479,0.506651759147644,0.39977253420450914
27,10,0.4457166790962219,0.5207382440567017,0.5006258487701416,0.4220340568506199
27,11,0.46610233187675476,0.5106518268585205,0.4969676434993744,0.443965154864912
27,12,0.48702457547187805,0.5190398693084717,0.5011151432991028,0.46596948919829845
27,13,0.5080041289329529,0.5309008955955505,0.49860504269599915,0.4880567465223166
27,14,0.5291827321052551,0.5072159767150879,0.4807153046131134,0.5105555981632763
27,15,0.5506250262260437,0.4976755976676941,0.4702562689781189,0.5327706652698497
27,16,0.5720590949058533,0.49340346455574036,0.45532381534576416,0.5547606960129836
27,17,0.5943603515625,0.4778885841369629,0.44437548518180847,0.5783257619819797
27,18,0.6174019575119019,0.4667210578918457,0.43643131852149963,0.6020196354133911
27,19,0.6405863761901855,0.4567394256591797,0.4238300025463104,0.6258786470985748
27,20,0.6665672659873962,0.452025830745697,0.41636183857917786,0.6511459985627516
27,21,0.6962437033653259,0.43281644582748413,0.3910640776157379,0.6780984727464916
27,22,0.7277551889419556,0.43902286887168884,0.38235217332839966,0.7075263073850413
27,23,0.7653669714927673,0.4124159812927246,0.3429867625236511,0.7399296830988137
27,24,0.8075473308563232,0.4275868237018585,0.35168007016181946,0.7776946945076868
27,25,0.8570550680160522,0.43016594648361206,0.3118078112602234,0.8243809860789866
27,26,0.9334635734558105,0.5131974220275879,,0.9030997200208946
28,0,0.12255765497684479,,0.5363803505897522,0.15562747120339912
28,1,0.2018967866897583,0.6146431565284729,0.559672474861145,0.20320996715423495
28,2,0.2425515502691269,0.593264102935791,0.550183117389679,0.2329534982690908
28,3,0.2755588889122009,0.5868277549743652,0.5610864758491516,0.25878589288758436
28,4,0.30365118384361267,0.577692449092865,0.5596298575401306,0.282687192467984
28,5,0.3272840082645416,0.5785655379295349,0.5517135858535767,0.30512388578406946
28,6,0.3501380383968353,0.5771116018295288,0.5484538078308105,0.3271588451195746
28,7,0.3722842335700989,0.5555869936943054,0.5289073586463928,0.3487230489881057
28,8,0.39396923780441284,0.5436298847198486,0.5167766809463501,0.37037384452794503
28,9,0.4162130355834961,0.52964186668396,0.5025972127914429,0.3920087462811256
28,10,0.4376738965511322,0.5246264934539795,0.49919089674949646,0.41379323347012786
28,11,0.4578888416290283,0.51380455493927,0.500603437423706,0.4350721052955742
28,12,0.47753089666366577,0.5141857266426086,0.4948628544807434,0.4561034460337927
28,13,0.49782276153564453,0.5290994644165039,0.5054430961608887,0.4771536340472483
28,14,0.5180947780609131,0.5201447606086731,0.4945696294307709,0.4989480614334677
28,15,0.5388683080673218,0.498202919960022,0.4703117609024048,0.5205958603713097
28,16,0.5592207312583923,0.5061171650886536,0.472024142742157,0.5418873455191603
28,17,0.5804249048233032,0.4770265817642212,0.4445842206478119,0.5632623167400049
28,18,0.6023669242858887,0.47659191489219666,0.4441911578178406,0.586414917540794
28,19,0.6241925358772278,0.46022406220436096,0.4313925504684448,0.6092042989192351
28,20,0.6470639705657959,0.45504212379455566,0.42484793066978455,0.6323755150459323
28,21,0.6732963919639587,0.4483795762062073,0.4103069007396698,0.6572772094125039
28,22,0.7022400498390198,0.42954397201538086,0.3894585072994232,0.6837663813778957
28,23,0.733167290687561,0.43383994698524475,0.37803295254707336,0.7123593974077925
28,24,0.7706072926521301,0.41281044483184814,0.3466816544532776,0.744216944643698
28,25,0.811418890953064,0.4292088747024536,0.35176345705986023,0.7813928006628322
28,26,0.860198974609375,0.43228593468666077,0.31148654222488403,0.8273530315625893
28,27,0.9350771307945251,0.5131461024284363,,0.90501920172574
29,0,0.12083898484706879,,0.537781834602356,0.15463460808754537
29,1,0.19936129450798035,0.6187846660614014,0.5642488598823547,0.2014330304217552
29,2,0.23951496183872223,0.5919726490974426,0.5463641881942749,0.2306940526247961
29,3,0.2717334032058716,0.5796889662742615,0.5555665493011475,0.2555749834500569
29,4,0.29962605237960815,0.581451416015625,0.5634381175041199,0.27910700685872397
29,5,0.3229621648788452,0.5756419897079468,0.5511640906333923,0.3010024363591639
29,6,0.3450623154640198,0.5737646818161011,0.5482731461524963,0.32209433693517425
29,7,0.3668142557144165,0.5661836862564087,0.5357890129089355,0.34313160646640223
29,8,0.3874377906322479,0.546073317527771,0.5172564387321472,0.36405647889122583
29,9,0.40885278582572937,0.5282996296882629,0.506062924861908,0.38487958645871456
29,10,0.43007218837738037,0.5384559035301208,0.5106869339942932,0.4061624915084463
29,11,0.45009639859199524,0.515084981918335,0.49712201952934265,0.42656435410432425
29,12,0.46888425946235657,0.5094354152679443,0.4947502613067627,0.4469685328637135
29,13,0.48846474289894104,0.5227315425872803,0.5060282945632935,0.4674591473239187
29,14,0.5080001950263977,0.5273389220237732,0.4993903636932373,0.4880524966979125
29,15,0.5276908874511719,0.5124942064285278,0.4859462082386017,0.5090038279523623
29,16,0.5477280020713806,0.4999007284641266,0.47430071234703064,0.5297587082816206
29,17,0.5674231052398682,0.49312299489974976,0.456671804189682,0.5501110749886841
29,18,0.588118851184845,0.47874411940574646,0.4487428069114685,0.571836300253577
29,19,0.6096249222755432,0.4627073407173157,0.4368533790111542,0.5937960829057749
29,20,0.6308125257492065,0.46216753125190735,0.4274125397205353,0.616151856593817
29,21,0.6533363461494446,0.4523072838783264,0.4238990247249603,0.6385988317512162
29,22,0.6798235177993774,0.4443608522415161,0.4074820280075073,0.6632086233066753
29,23,0.7077671885490417,0.43589165806770325,0.39145341515541077,0.6891638903370956
29,24,0.7383266091346741,0.4271617531776428,0.3730776906013489,0.7169453688353928
29,25,0.7756075859069824,0.411114364862442,0.3435963988304138,0.748666707239276
29,26,0.8150479197502136,0.42655426263809204,0.3504050076007843,0.7849076341396327
29,27,0.8631563782691956,0.4330129325389862,0.31745392084121704,0.8302109247148399
29,28,0.936557948589325,0.5143275260925293,,0.906780776971397
30,0,0.11908286809921265,,0.536845326423645,0.15363658909346278
30,1,0.19687151908874512,0.6193644404411316,0.5620924830436707,0.19977113246786746
30,2,0.2365339696407318,0.5890733599662781,0.5445664525032043,0.22855339140846814
30,3,0.2682124078273773,0.5834258794784546,0.5633116364479065,0.25281963002106406
30,4,0.29572102427482605,0.5832527279853821,0.5598787665367126,0.2757145517314531
30,5,0.3189048767089844,0.5767531991004944,0.5534383058547974,0.2971011194725881
30,6,0.3402434289455414,0.5718826651573181,0.5494563579559326,0.3172785035203678
30,7,0.36151123046875,0.5742611885070801,0.5446110963821411,0.3379264320876894
30,8,0.38142913579940796,0.5492716431617737,0.524902880191803,0.3583943729926557
30,9,0.4020775854587555,0.5295133590698242,0.5064965486526489,0.3783164268055692
30,10,0.4228299856185913,0.5335462093353271,0.5076921582221985,0.39862368612531934
30,11,0.442543625831604,0.5243762135505676,0.505993664264679,0.41875601188342204
30,12,0.46107086539268494,0.5120992660522461,0.4995712339878082,0.43853316741197707
30,13,0.4795825183391571,0.5151537656784058,0.49387258291244507,0.45826389135195233
30,14,0.49851250648498535,0.5272197723388672,0.506428062915802,0.47786839411615967
30,15,0.5174292922019958,0.5221778750419617,0.49821507930755615,0.49822992843883673
30,16,0.5368051528930664,0.49915972352027893,0.472810298204422,0.5184578270831566
30,17,0.5558299422264099,0.5026025772094727,0.4742119014263153,0.5382910448921474
30,18,0.5754439830780029,0.48399224877357483,0.4521815776824951,0.5581827582969258
30,19,0.5955173373222351,0.4737977087497711,0.44607648253440857,0.5794914495571204
30,20,0.6162941455841064,0.4693440794944763,0.43803712725639343,0.6008459482211628
30,21,0.6369861364364624,0.4542483687400818,0.41973477602005005,0.6222926725308192
30,22,0.6595157384872437,0.45126187801361084,0.4264485538005829,0.6446711798122524
30,23,0.685940682888031,0.4422377049922943,0.4056212902069092,0.6686825668393135
30,24,0.7131522297859192,0.43983039259910583,0.38809680938720703,0.6942478940254617
30,25,0.7433409690856934,0.4185367524623871,0.36426642537117004,0.7213573913915278
30,26,0.7802436351776123,0.4049871861934662,0.3471479117870331,0.7527925458952867
30,27,0.8185429573059082,0.42758384346961975,0.35350939631462097,0.7882926927021546
30,28,0.8659949898719788,0.43652912974357605,0.3177652060985565,0.8329540229167219
30,29,0.9380799531936646,0.516179621219635,,0.9085913478898422
