N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
21,19,0.4392397701740265,0.3157852292060852,0.9231939080693813
21,20,0.5080539584159851,,1.0
22,0,,0.5386107563972473,0.0
22,1,0.6068814992904663,0.5472870469093323,0.10972405555742885
22,2,0.5938354730606079,0.5548539757728577,0.13996444513017886
22,3,0.5871949195861816,0.5607879161834717,0.16705934262790934
22,4,0.5776817202568054,0.5417912006378174,0.1955023203278115
22,5,0.5741916298866272,0.5380104780197144,0.22967454389960545
22,6,0.5503770112991333,0.5130285620689392,0.2672169210232322
22,7,0.5306029319763184,0.498973548412323,0.3108210384113527
22,8,0.526803731918335,0.5027924180030823,0.35794511496292664
22,9,0.5143479704856873,0.4930573105812073,0.40460241508025696
22,10,0.5272125601768494,0.5004726052284241,0.4546919259810158
22,11,0.5244728326797485,0.49240925908088684,0.5049665547280027
22,12,0.5038400888442993,0.4637887477874756,0.5541232478903249
22,13,0.4898325502872467,0.45003554224967957,0.6037631550657366
22,14,0.48367002606391907,0.44332316517829895,0.6512367972768544
22,15,0.46367669105529785,0.42259129881858826,0.695291961061408
22,16,0.4574839174747467,0.4132890999317169,0.7371297183834278
22,17,0.43464258313179016,0.38657644391059875,0.7795673755634028
22,18,0.4389708340167999,0.3657230734825134,0.8244638515670449
22,19,0.418350487947464,0.3308699131011963,0.8718049500595594
22,20,0.4369415044784546,0.3159475326538086,0.926225899094837
22,21,0.5088046193122864,,1.0
23,0,,0.5396140217781067,0.0
23,1,0.6056988835334778,0.5454623699188232,0.10807555302341133
23,2,0.5935514569282532,0.5545760989189148,0.13741034495806603
23,3,0.587300717830658,0.5615889430046082,0.1634329203803234
23,4,0.5805360078811646,0.5480146408081055,0.19011696702589836
23,5,0.5743971467018127,0.5394080877304077,0.22185705373300094
23,6,0.5537186861038208,0.5212951898574829,0.25640918471779606
23,7,0.53300940990448,0.501923680305481,0.2963903565050632
23,8,0.5350877046585083,0.5051501393318176,0.3400123525204565
23,9,0.5212032198905945,0.5005424618721008,0.38511025727608567
23,10,0.5150537490844727,0.493221640586853,0.4314218116318409
23,11,0.5286186337471008,0.49707287549972534,0.4794098348593114
23,12,0.505325198173523,0.4735407829284668,0.5274081514410192
23,13,0.5071157217025757,0.4669880270957947,0.5748485440228133
23,14,0.48030945658683777,0.4439028799533844,0.6216734792318498
23,15,0.469820111989975,0.4345766603946686,0.6649952481195988
23,16,0.464639276266098,0.4222353994846344,0.7070926409119491
23,17,0.45400378108024597,0.41230398416519165,0.7461035156028284
23,18,0.437221497297287,0.38408133387565613,0.7879429176096752
23,19,0.431749165058136,0.3582262098789215,0.8306747595685823
23,20,0.41450172662734985,0.33647778630256653,0.8763312339653302
23,21,0.43401527404785156,0.314861536026001,0.9289822545725241
23,22,0.5132538676261902,,1.0
24,0,,0.5420259833335876,0.0
24,1,0.6058359146118164,0.5490122437477112,0.10657039853583013
24,2,0.5965620279312134,0.5542550086975098,0.1351225569104314
24,3,0.5862192511558533,0.5555498003959656,0.16016640383014322
