N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
8,2,0.4337223470211029,4.5971903800964355,4.41146993637085,4.801167041063309
8,3,0.4842386543750763,4.832793235778809,4.960202217102051,4.952715963125229
8,4,0.5356703996658325,5.058912754058838,5.133080959320068,5.107011198997498
8,5,0.5903863310813904,5.105271339416504,5.102031707763672,5.271158993244171
8,6,0.6542720794677734,5.52897834777832,5.799752712249756,5.46281623840332
8,7,0.7761499285697937,5.831710338592529,,5.828449785709381
9,0,0.24346934258937836,,4.0797038078308105,4.230408027768135
9,1,0.35801950097084045,4.355049133300781,4.4572954177856445,4.574058502912521
9,2,0.4194382131099701,4.467662334442139,4.466939449310303,4.75831463932991
9,3,0.46462976932525635,4.887535095214844,4.84261417388916,4.893889307975769
9,4,0.5085156559944153,4.929934978485107,5.042377471923828,5.025546967983246
9,5,0.5580824017524719,5.201960563659668,5.102539539337158,5.174247205257416
9,6,0.6050882339477539,5.0978617668151855,5.207604885101318,5.315264701843262
9,7,0.6670882701873779,5.470345497131348,5.774367809295654,5.501264810562134
9,8,0.7853323221206665,5.878741264343262,,5.8559969663619995
10,0,0.23502908647060394,,4.007566928863525,4.205087259411812
10,1,0.34753531217575073,4.304327964782715,4.389351844787598,4.542605936527252
10,2,0.40580955147743225,4.579366683959961,4.607357025146484,4.717428654432297
10,3,0.448621928691864,4.571201801300049,4.399430751800537,4.845865786075592
10,4,0.4892764985561371,4.863542556762695,5.018749237060547,4.967829495668411
10,5,0.529565691947937,5.111510753631592,5.216228485107422,5.088697075843811
10,6,0.5751840472221375,5.173470973968506,4.9795379638671875,5.225552141666412
10,7,0.618775486946106,5.254971981048584,5.414605140686035,5.356326460838318
10,8,0.6782533526420593,5.501057147979736,5.717817306518555,5.534760057926178
10,9,0.7938197255134583,5.80224609375,,5.881459176540375
11,0,0.2279893159866333,,4.0838189125061035,4.1839679479599
11,1,0.33849647641181946,4.208999156951904,4.205385208129883,4.515489429235458
11,2,0.39345264434814453,4.525672435760498,4.68817663192749,4.680357933044434
11,3,0.4364728033542633,4.546533107757568,4.5007548332214355,4.80941841006279
