N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
3,0,,-0.7632898092269897,0.0
3,1,-0.9801348447799683,-0.8678977489471436,-0.875
3,2,-1.0020864009857178,,-1.5
4,0,,-0.7388944029808044,0.0
4,1,-0.8664909601211548,-0.8239361643791199,-0.611111111111111
4,2,-1.0815551280975342,-0.9660153985023499,-1.1111111111111112
4,3,-0.9645048975944519,,-1.5
