N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
20,3,-0.461076557636261,-0.31300613284111023,-0.3033240997229917
20,4,-0.4825551211833954,-0.5393872261047363,-0.39889196675900274
20,5,-0.9706363677978516,-0.945061206817627,-0.49168975069252074
20,6,-0.8932150602340698,-0.8859813213348389,-0.5817174515235457
20,7,-0.851740300655365,-0.8466804623603821,-0.6689750692520775
20,8,-0.6976742744445801,-0.6873245239257812,-0.7534626038781163
20,9,-1.281066656112671,-1.2467026710510254,-0.835180055401662
20,10,-0.950041651725769,-0.91193687915802,-0.9141274238227146
20,11,-0.9924343228340149,-0.9790598750114441,-0.9903047091412742
20,12,-0.8702413439750671,-0.8982335329055786,-1.0637119113573408
20,13,-1.0969045162200928,-1.0194065570831299,-1.134349030470914
20,14,-0.7559145092964172,-0.6391509175300598,-1.2022160664819945
20,15,-0.029647966846823692,0.2902752459049225,-1.2673130193905817
20,16,0.5682996511459351,0.7040014266967773,-1.3296398891966759
20,17,0.21896862983703613,-0.39536741375923157,-1.389196675900277
20,18,2.8832850456237793,2.7529687881469727,-1.445983379501385
20,19,-2.1683993339538574,,-1.5
21,0,,1.4759055376052856,0.0
21,1,-0.002019550185650587,-0.070635586977005,-0.09875
21,2,-0.7461270689964294,-0.515869677066803,-0.195
21,3,-0.5437638163566589,-0.28745976090431213,-0.28875
21,4,-0.582148551940918,-0.5715414881706238,-0.38
21,5,-0.8612876534461975,-0.7975043654441833,-0.46875
21,6,-0.9165707230567932,-0.8952620029449463,-0.5549999999999999
21,7,-0.8206861019134521,-0.816896378993988,-0.6387499999999999
21,8,-0.7235162854194641,-0.7180482745170593,-0.72
21,9,-1.1581528186798096,-1.1342096328735352,-0.7987500000000001
21,10,-0.9781727194786072,-0.9585241079330444,-0.875
21,11,-0.926010012626648,-0.8866507411003113,-0.9487500000000001
21,12,-0.9776881337165833,-0.9839285612106323,-1.02
21,13,-1.1574771404266357,-1.1714069843292236,-1.08875
21,14,-0.8553206324577332,-0.7625453472137451,-1.155
21,15,-0.7246788740158081,-0.5194738507270813,-1.21875
21,16,-0.37017586827278137,-0.33358922600746155,-1.28
21,17,0.6342587471008301,0.7728433609008789,-1.33875
21,18,0.04998320713639259,-0.36345213651657104,-1.395
21,19,2.854250907897949,2.7529687881469727,-1.44875
21,20,-2.1683993339538574,,-1.5
22,0,,1.4759055376052856,0.0
22,1,-0.002019550185650587,-0.03357476368546486,-0.09410430839002266
22,2,-0.9044443368911743,-0.8781022429466248,-0.18594104308390022
22,3,-0.7456668019294739,-0.3715130090713501,-0.2755102040816326
22,4,-0.6061747670173645,-0.5689122676849365,-0.36281179138321995
