N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
25,7,0.5844120979309082,0.5471011996269226,0.2721923680527372
25,8,0.5772709846496582,0.5362277030944824,0.3108210384113527
25,9,0.5695676803588867,0.5181280374526978,0.35165311513838815
25,10,0.5433951020240784,0.49635106325149536,0.3924481262865874
25,11,0.5267217755317688,0.48501428961753845,0.4355573991641119
25,12,0.5319064855575562,0.4871411621570587,0.4794098348593114
25,13,0.5181525349617004,0.45813730359077454,0.5234918135042027
25,14,0.49890485405921936,0.43981170654296875,0.566503412651467
25,15,0.4766062796115875,0.42354705929756165,0.6100579078695371
25,16,0.4646798372268677,0.4067327678203583,0.6512367972768544
25,17,0.4406166970729828,0.3836900591850281,0.6897167571468026
25,18,0.4322153627872467,0.3588278293609619,0.7271865250250824
25,19,0.41175657510757446,0.35330450534820557,0.7629934736810834
25,20,0.43293991684913635,0.360672265291214,0.8020921635115896
25,21,0.4424579441547394,0.3498277962207794,0.8415917843465779
25,22,0.45381277799606323,0.3759545385837555,0.8842711838261342
25,23,0.5390278697013855,0.4520755708217621,0.9338058766584765
25,24,0.7294773459434509,,1.0
26,0,,0.3272148668766022,0.0
26,1,0.5563290119171143,0.5270707011222839,0.10392132663768719
26,2,0.5527768731117249,0.5330169200897217,0.13111929516988066
26,3,0.5802665948867798,0.5547200441360474,0.1541499327010456
26,4,0.6132248044013977,0.581202507019043,0.17727973841818928
26,5,0.5976409316062927,0.5580828189849854,0.2018593593758142
26,6,0.588058352470398,0.5457709431648254,0.23104236027249347
26,7,0.5901748538017273,0.5535547137260437,0.26251352555951624
26,8,0.5793935060501099,0.5382215976715088,0.29817762026869726
26,9,0.5723869800567627,0.5279059410095215,0.33644308668542194
26,10,0.5488276481628418,0.49922147393226624,0.3763038627011432
26,11,0.536571204662323,0.497482568025589,0.4161282211845704
26,12,0.5245897769927979,0.48624688386917114,0.4587035173855238
26,13,0.5271910429000854,0.48086902499198914,0.5010040070530776
26,14,0.5115404725074768,0.4539962112903595,0.5427138447904573
26,15,0.4892975091934204,0.4288170039653778,0.5840078268271515
