N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
2,0.40662821221238477,0.71549815,0.6956431269645691,0.7356144785881042
2,0.6336145023148482,2.643875,2.6236960887908936,2.6648097038269043
3,0.36629395016713867,0.3975546,0.38066595792770386,0.413961261510849
3,0.5178805515457441,1.6482551,1.6328401565551758,1.6641709804534912
3,0.6761862105491544,2.9835289,2.965749979019165,3.000797748565674
4,0.34142648249882324,0.15549637,0.14022408425807953,0.1708453893661499
4,0.4718299419259463,1.2675228,1.25350821018219,1.2820030450820923
4,0.5648427920634124,2.0618892,2.0479838848114014,2.0757665634155273
4,0.7023862125662841,3.235173,3.2200822830200195,3.2502787113189697
5,0.3233266468542205,0.0055816723,-0.009066740050911903,0.020583970472216606
5,0.44360275742056543,1.00845,0.9949922561645508,1.021299123764038
5,0.5176009457839448,1.700033,1.6858587265014648,1.7136071920394897
5,0.5954674282254533,2.2835324,2.2707223892211914,2.296480178833008
5,0.7206090080338984,3.3975122,3.382455825805664,3.412642240524292
6,0.30966092381490096,-0.09090249,-0.10545140504837036,-0.07677949965000153
6,0.42309704566758133,0.8905842,0.8771919012069702,0.903478741645813
6,0.48741786021292277,1.3396175,1.3261339664459229,1.3525919914245605
6,0.5483432428785654,1.9473345,1.9335784912109375,1.9608601331710815
6,0.6180592486122674,2.4475179,2.4346706867218018,2.4607343673706055
6,0.7341391396658711,3.5210319,3.5063958168029785,3.535505771636963
7,0.29842662372641354,-0.20479006,-0.21851259469985962,-0.191226527094841
7,0.40735053741923666,0.7832059,0.7702007293701172,0.796530544757843
7,0.4655002810095829,1.1586238,1.1453791856765747,1.1721454858779907
7,0.5171844521713345,1.6976465,1.6840810775756836,1.7103358507156372
7,0.5712372709956508,2.0636036,2.0510106086730957,2.0760297775268555
7,0.6358178901634575,2.6172607,2.603764533996582,2.630261182785034
7,0.7453201895466256,3.6317446,3.617807388305664,3.6464078426361084
8,0.2891877355171634,-0.30341092,-0.3169926404953003,-0.2895086705684662
8,0.39366522948048305,0.61354303,0.6013345718383789,0.6260343194007874
8,0.4488348758616569,1.1087563,1.0959012508392334,1.1223883628845215
8,0.4948250079902357,1.4391888,1.426506519317627,1.4516161680221558
8,0.5407698749418715,1.8607394,1.8477413654327393,1.873753547668457
8,0.5889157091849535,2.2561316,2.2437870502471924,2.2685775756835938
8,0.6498638705669977,2.783358,2.769597053527832,2.796675205230713
8,0.7549085545655704,3.6697545,3.6559314727783203,3.683253288269043
9,0.28140086866309727,-0.38308573,-0.3965131342411041,-0.36967161297798157
9,0.3823458063017602,0.5614977,0.5493984818458557,0.5739007592201233
9,0.4355175768045947,1.0244944,1.0113290548324585,1.0377084016799927
9,0.47775504244873873,1.2665112,1.2542368173599243,1.278960943222046
9,0.5167378509828041,1.6403326,1.6280593872070312,1.6531188488006592
