N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
18,0.47058823529411764,0.48466474,0.4840374290943146,0.48534440994262695
18,0.5294117647058824,0.493985,0.4933001399040222,0.4946576952934265
18,0.5882352941176471,0.48553887,0.48485487699508667,0.4862130284309387
18,0.6470588235294118,0.48244736,0.48173224925994873,0.48315873742103577
18,0.7058823529411764,0.49124348,0.4904792606830597,0.4920249581336975
18,0.7647058823529411,0.49430573,0.4934881627559662,0.4951297342777252
18,0.8235294117647058,0.54083925,0.5399476289749146,0.5417127013206482
18,0.8823529411764706,0.60927355,0.6082751750946045,0.6103187799453735
18,0.9411764705882353,0.68071777,0.679543673992157,0.6818973422050476
18,1.0,0.9044818,0.9027742147445679,0.906095027923584
19,0.0,0.34738275,0.34552180767059326,0.34930914640426636
19,0.05555555555555555,0.38419452,0.3826945424079895,0.38570618629455566
19,0.1111111111111111,0.34085506,0.33953791856765747,0.3421369194984436
19,0.16666666666666666,0.38362908,0.38264700770378113,0.38461631536483765
19,0.2222222222222222,0.4429196,0.4420819878578186,0.44375789165496826
19,0.2777777777777778,0.48340437,0.48267731070518494,0.4841289520263672
19,0.3333333333333333,0.497937,0.49725520610809326,0.4986304044723511
19,0.38888888888888884,0.48336548,0.4827098846435547,0.484020859003067
19,0.4444444444444444,0.48466036,0.4840163290500641,0.4853537976741791
19,0.5,0.49317926,0.49250340461730957,0.4938356876373291
19,0.5555555555555556,0.48733336,0.4866523742675781,0.4880257248878479
19,0.611111111111111,0.481274,0.48060768842697144,0.4819600582122803
19,0.6666666666666666,0.48793924,0.4871661365032196,0.4887058138847351
19,0.7222222222222222,0.4931657,0.49242424964904785,0.49395430088043213
19,0.7777777777777777,0.4977872,0.4969329535961151,0.49864858388900757
19,0.8333333333333333,0.54988885,0.5490272045135498,0.5507590174674988
19,0.8888888888888888,0.6150623,0.6140217781066895,0.6160712242126465
19,0.9444444444444444,0.68887806,0.6877073645591736,0.690060019493103
