N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
2,0.38525450229644775,4.6877537,4.647956371307373,4.727513790130615
2,0.6391196250915527,5.2621846,5.220948219299316,5.301640033721924
3,0.34016382694244385,4.465437,4.431454658508301,4.499001502990723
3,0.5104092955589294,5.0591063,5.024745464324951,5.093606948852539
3,0.6859854459762573,5.3915224,5.356689453125,5.4243621826171875
4,0.3115285038948059,4.4250765,4.393457889556885,4.456221580505371
4,0.458980530500412,4.766213,4.734471321105957,4.798903942108154
4,0.5630283951759338,5.105938,5.074039459228516,5.1380085945129395
4,0.7152109146118164,5.625712,5.591960906982422,5.659088134765625
5,0.29128220677375793,4.3664117,4.334676265716553,4.398041725158691
5,0.42721572518348694,4.6355543,4.605351448059082,4.665548801422119
5,0.5094211101531982,5.100617,5.068751335144043,5.13063907623291
5,0.5969797372817993,5.2148952,5.184245586395264,5.2444167137146
5,0.7360365390777588,5.5407667,5.5067291259765625,5.573472023010254
6,0.2760130763053894,4.220348,4.189272403717041,4.251282691955566
6,0.40450718998908997,4.609048,4.580219745635986,4.63839864730835
6,0.47557127475738525,4.846592,4.815320014953613,4.876821517944336
6,0.5452473759651184,5.253235,5.221579074859619,5.284688949584961
6,0.620003879070282,5.2991595,5.270050048828125,5.328802108764648
6,0.751769483089447,5.5544386,5.521762847900391,5.585969924926758
7,0.2632310092449188,4.053289,4.023080825805664,4.083409309387207
7,0.3859928548336029,4.624497,4.595430850982666,4.652810096740723
7,0.45226675271987915,4.7489295,4.719236850738525,4.780105113983154
7,0.5087056159973145,5.1211686,5.091125965118408,5.1507720947265625
7,0.571342945098877,5.0325217,5.002704620361328,5.062424182891846
7,0.6388669610023499,5.525288,5.495713233947754,5.5552778244018555
7,0.7649006843566895,5.521364,5.4893388748168945,5.553296089172363
8,0.25239911675453186,4.0594893,4.029348373413086,4.089735984802246
8,0.37065786123275757,4.614071,4.585147380828857,4.6429443359375
8,0.4337223470211029,4.610416,4.579057216644287,4.641295433044434
8,0.4842386543750763,4.851851,4.822686195373535,4.881124019622803
8,0.5356703996658325,5.2139897,5.182684898376465,5.244261741638184
8,0.5903863310813904,4.9644074,4.934879302978516,4.992621898651123
8,0.6542720794677734,5.642692,5.612606048583984,5.672660827636719
8,0.7761499285697937,5.610501,5.578117370605469,5.642760276794434
9,0.24346934258937836,4.167697,4.139436721801758,4.196422100067139
9,0.35801950097084045,4.493952,4.4632086753845215,4.523800849914551
9,0.4194382131099701,4.514865,4.485376358032227,4.543941497802734
9,0.46462976932525635,4.8826904,4.852810859680176,4.9125142097473145
9,0.5085156559944153,4.9993777,4.968513011932373,5.030187606811523
9,0.5580824017524719,5.216631,5.185719966888428,5.24615478515625
9,0.6050882339477539,5.048743,5.021153926849365,5.076135635375977
9,0.6670882701873779,5.5704956,5.5395965576171875,5.601626396179199
9,0.7853323221206665,5.650875,5.618626117706299,5.6832075119018555
10,0.23502908647060394,4.0968413,4.069223880767822,4.12619686126709
10,0.34753531217575073,4.476148,4.445969104766846,4.506755828857422
10,0.40580955147743225,4.619635,4.591643810272217,4.648443222045898
10,0.448621928691864,4.610675,4.581279754638672,4.640713691711426
10,0.4892764985561371,4.8637085,4.83388614654541,4.892969131469727
10,0.529565691947937,5.2783113,5.248908042907715,5.3080549240112305
10,0.5751840472221375,4.985401,4.956665992736816,5.014739036560059
10,0.618775486946106,5.392294,5.3665080070495605,5.419321537017822
10,0.6782533526420593,5.4489374,5.418582439422607,5.480520248413086
10,0.7938197255134583,5.6312714,5.6003499031066895,5.663583278656006
11,0.2279893159866333,4.182502,4.15425968170166,4.211398124694824
11,0.33849647641181946,4.2922716,4.261703014373779,4.323657989501953
11,0.39345264434814453,4.613722,4.585988998413086,4.64191198348999
11,0.4364728033542633,4.6233554,4.593944072723389,4.653542518615723
11,0.47297176718711853,4.8378596,4.808394432067871,4.866693496704102
11,0.5084583163261414,5.0365305,5.006013870239258,5.068282604217529
11,0.5489962100982666,5.087246,5.057406425476074,5.116196632385254
11,0.5874997973442078,4.9596076,4.932368755340576,4.986313819885254
11,0.6308760643005371,5.475936,5.446611404418945,5.503709316253662
